strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_3y,2010-04,2020-04,38892131.21974144,288.9213121974144,14.547647462531055,21.449488704791094,37026166.63497424,True
Hybrid25pct_3y,2010-04,2020-04,38425640.073549666,284.2564007354967,14.40950617068182,21.449488704791072,37026166.63497424,True
DCA_5y,2010-04,2020-04,31865876.89125926,218.6587689125926,12.287803723148837,21.44948870479109,37026166.63497424,False
Hybrid25pct_5y,2010-04,2020-04,33155949.327188008,231.5594932718801,12.734319262075644,21.44948870479108,37026166.63497424,False
DCA_7y,2010-04,2020-04,27426877.356375165,174.26877356375164,10.615920179964888,19.263316006828372,37026166.63497424,False
Hybrid25pct_7y,2010-04,2020-04,29826699.676024955,198.26699676024955,11.547674349091409,19.948772071161972,37026166.63497424,False
DCA_10y,2010-04,2020-04,22609817.099939346,126.09817099939345,8.499991688848274,16.911867638736663,37026166.63497424,False
Hybrid25pct_10y,2010-04,2020-04,26213904.48369806,162.13904483698062,10.116695784670672,17.61363652539587,37026166.63497424,False
LumpSum,2010-05,2020-05,44331160.001467116,343.3116000146712,16.05688493443069,21.904863080883313,44331160.001467116,False
DCA_3y,2010-05,2020-05,41464214.73420312,314.6421473420312,15.28355079003032,21.42590414966556,44331160.001467116,False
Hybrid25pct_3y,2010-05,2020-05,42180951.05101912,321.8095105101912,15.481292703935324,21.42590414966556,44331160.001467116,False
DCA_5y,2010-05,2020-05,33841050.12257383,238.4105012257383,12.965123933067035,21.42590414966558,44331160.001467116,False
Hybrid25pct_5y,2010-05,2020-05,36463577.59229716,264.6357759229716,13.81144246150221,21.425904149665563,44331160.001467116,False
DCA_7y,2010-05,2020-05,29158099.900815483,191.5809990081548,11.295068717191104,19.080690411236304,44331160.001467116,False
Hybrid25pct_7y,2010-05,2020-05,32951364.925978396,229.51364925978396,12.664564134588385,19.877143059372195,44331160.001467116,False
DCA_10y,2010-05,2020-05,24041362.937087595,140.41362937087592,9.168139394202935,16.805458783267166,44331160.001467116,False
Hybrid25pct_10y,2010-05,2020-05,29113812.203182466,191.13812203182468,11.278152750207004,17.650317205876355,44331160.001467116,False
LumpSum,2010-06,2020-06,50513222.435364895,405.13222435364895,17.581909156771314,21.983569684440155,50513222.435364895,False
DCA_3y,2010-06,2020-06,42913660.73364983,329.13660733649823,15.680339984567793,21.460505580747235,50513222.435364895,False
Hybrid25pct_3y,2010-06,2020-06,44813551.15907862,348.13551159078617,16.182558499461596,21.46050558074726,50513222.435364895,False
DCA_5y,2010-06,2020-06,34929667.138559766,249.29667138559765,13.323360516481042,21.459814440956414,50513222.435364895,False
Hybrid25pct_5y,2010-06,2020-06,38825555.96276105,288.2555596276105,14.528024161899843,21.460039240733376,50513222.435364895,False
DCA_7y,2010-06,2020-06,30157146.573942374,201.57146573942373,11.670645022931447,18.93580538210906,50513222.435364895,False
Hybrid25pct_7y,2010-06,2020-06,35246165.53929802,252.4616553929802,13.42562673952008,19.848692915629503,50513222.435364895,False
DCA_10y,2010-06,2020-06,24886628.735187247,148.86628735187247,9.546020856073723,16.709298738035745,50513222.435364895,False
Hybrid25pct_10y,2010-06,2020-06,31293277.16023165,212.9327716023165,12.08438279321955,17.70489156819973,50513222.435364895,False
LumpSum,2010-07,2020-07,49960147.55047297,399.60147550472965,17.452528660686095,22.001681187479363,49960147.55047297,False
DCA_3y,2010-07,2020-07,43715558.16208692,337.15558162086916,15.89470724817339,21.375601801057016,49960147.55047297,False
Hybrid25pct_3y,2010-07,2020-07,45276705.50918345,352.76705509183455,16.302079982451232,21.375601801057034,49960147.55047297,False
