strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_7y,2000-05,2010-05,9655682.102290137,-3.4431789770986376,-0.3497721873427784,58.84863783237396,4654795.956617717,True
Hybrid25pct_7y,2000-05,2010-05,8405460.56587204,-15.945394341279606,-1.7220358258236423,58.84863783237393,4654795.956617717,True
DCA_10y,2000-05,2010-05,9812112.926683115,-1.878870733168847,-0.18949480770998894,51.19322244575836,4654795.956617717,True
Hybrid25pct_10y,2000-05,2010-05,8522783.684166767,-14.77216315833233,-1.5857138682312644,52.34610990552746,4654795.956617717,True
LumpSum,2000-06,2010-06,3823159.031302239,-61.76840968697761,-9.167297366217698,76.7708085919665,3823159.031302239,False
DCA_3y,2000-06,2010-06,8758777.103925692,-12.412228960743077,-1.3165447040082157,58.84863783237392,3823159.031302239,True
Hybrid25pct_3y,2000-06,2010-06,7524872.585769833,-24.75127414230167,-2.803659213776788,58.84863783237388,3823159.031302239,True
DCA_5y,2000-06,2010-06,9153151.758897271,-8.468482411027288,-0.8809647483159044,58.84863783237391,3823159.031302239,True
Hybrid25pct_5y,2000-06,2010-06,7820653.576998512,-21.79346423001488,-2.4282027013657226,58.84863783237391,3823159.031302239,True
DCA_7y,2000-06,2010-06,8797573.877626786,-12.024261223732136,-1.2729200110738526,58.84863783237396,3823159.031302239,True
Hybrid25pct_7y,2000-06,2010-06,7553970.166045656,-24.460298339543442,-2.766140052531696,58.84863783237393,3823159.031302239,True
DCA_10y,2000-06,2010-06,8952549.701274969,-10.474502987250311,-1.1003683509835938,50.84069789043423,3823159.031302239,True
Hybrid25pct_10y,2000-06,2010-06,7670202.033781786,-23.297979662182133,-2.6175536361074947,51.94547560161335,3823159.031302239,True
LumpSum,2000-07,2010-07,4047276.5745085874,-59.52723425491413,-8.648372650751767,76.7708085919665,4047276.5745085874,False
DCA_3y,2000-07,2010-07,9379736.654893767,-6.202633451062334,-0.6382882858156136,58.84863783237393,4047276.5745085874,True
Hybrid25pct_3y,2000-07,2010-07,8046621.634797478,-19.533783652025217,-2.1498810230041188,58.84863783237388,4047276.5745085874,True
DCA_5y,2000-07,2010-07,9692754.350089017,-3.0724564991098324,-0.31157819277559673,58.84863783237391,4047276.5745085874,True
Hybrid25pct_5y,2000-07,2010-07,8281384.906193909,-17.186150938060905,-1.8680797898988022,58.84863783237391,4047276.5745085874,True
DCA_7y,2000-07,2010-07,9257540.042307936,-7.424599576920643,-0.7684991665275476,58.84863783237396,4047276.5745085874,True
Hybrid25pct_7y,2000-07,2010-07,7954974.175358107,-20.45025824641893,-2.261903332007742,58.84863783237393,4047276.5745085874,True
DCA_10y,2000-07,2010-07,9441319.396940138,-5.586806030598623,-0.573244208939494,50.49297240456689,4047276.5745085874,True
Hybrid25pct_10y,2000-07,2010-07,8092808.691332251,-19.071913086677494,-2.09386027357068,51.65301758627264,4047276.5745085874,True
LumpSum,2000-08,2010-08,3380655.719446613,-66.19344280553388,-10.277762706268001,76.7708085919665,3380655.719446613,False
DCA_3y,2000-08,2010-08,8863032.17885278,-11.3696782114722,-1.1997069805641747,58.84863783237393,3380655.719446613,True
Hybrid25pct_3y,2000-08,2010-08,7492438.064001245,-25.075619359987545,-2.8456353174748816,58.84863783237388,3380655.719446613,True
DCA_5y,2000-08,2010-08,9066221.107202496,-9.337788927975033,-0.975506287334571,58.84863783237391,3380655.719446613,True
