strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
Hybrid25pct_5y,2001-02,2011-02,8358283.817641178,-16.417161823588224,-1.7773354337480618,61.317538200357745,7469143.10534971,True
DCA_7y,2001-02,2011-02,8095036.911844188,-19.049630881558123,-2.0911649244994,61.03756154133837,7469143.10534971,True
Hybrid25pct_7y,2001-02,2011-02,7938563.460220575,-20.614365397794245,-2.282084956339414,61.103780748887836,7469143.10534971,True
DCA_10y,2001-02,2011-02,8935947.533929028,-10.640524660709726,-1.118724239758473,49.424812304879886,7469143.10534971,True
Hybrid25pct_10y,2001-02,2011-02,8569246.426784199,-14.307535732158016,-1.532193576958707,52.427146879206596,7469143.10534971,True
LumpSum,2001-03,2011-03,7491863.645162574,-25.08136354837426,-2.8463801914704545,61.317538200357745,7491863.645162574,False
DCA_3y,2001-03,2011-03,8956835.122547457,-10.431648774525426,-1.095635226544045,61.31753820035777,7491863.645162574,True
Hybrid25pct_3y,2001-03,2011-03,8590592.253201246,-14.094077467987542,-1.5076928889286356,61.317538200357724,7491863.645162574,True
DCA_5y,2001-03,2011-03,8777073.864630984,-12.229261353690157,-1.2959494488098078,61.317538200357745,7491863.645162574,True
Hybrid25pct_5y,2001-03,2011-03,8455771.30976388,-15.442286902361191,-1.663369557244887,61.31753820035776,7491863.645162574,True
DCA_7y,2001-03,2011-03,8216209.297830337,-17.83790702169663,-1.9455858152955585,60.921758731846,7491863.645162574,True
Hybrid25pct_7y,2001-03,2011-03,8035122.884663405,-19.648771153365953,-2.16387296041195,61.01473604348667,7491863.645162574,True
DCA_10y,2001-03,2011-03,9086341.12633148,-9.136588736685203,-0.9535524017483921,48.99835054308754,7491863.645162574,True
Hybrid25pct_10y,2001-03,2011-03,8687721.756039254,-13.12278243960746,-1.3968951629190984,52.086469041174134,7491863.645162574,True
LumpSum,2001-04,2011-04,7217476.028611364,-27.82523971388636,-3.20820698213794,61.317538200357745,7217476.028611364,False
DCA_3y,2001-04,2011-04,9088868.471738877,-9.111315282611232,-0.9507977917877386,61.31753820035777,7217476.028611364,True
Hybrid25pct_3y,2001-04,2011-04,8621020.360957008,-13.78979639042992,-1.4728621312343426,61.317538200357724,7217476.028611364,True
DCA_5y,2001-04,2011-04,8850593.955260778,-11.494060447392219,-1.2135812041796146,61.31753820035774,7217476.028611364,True
Hybrid25pct_5y,2001-04,2011-04,8442314.473598422,-15.576855264015776,-1.6790304415111201,61.317538200357745,7217476.028611364,True
DCA_7y,2001-04,2011-04,8299957.681015775,-17.00042318984225,-1.846093790001535,60.781198337243794,7217476.028611364,True
Hybrid25pct_7y,2001-04,2011-04,8029337.267914681,-19.706627320853187,-2.1709198448860656,60.903017292867744,7217476.028611364,True
DCA_10y,2001-04,2011-04,9188427.061438804,-8.115729385611958,-0.8428313810403321,48.57150814097677,7217476.028611364,True
Hybrid25pct_10y,2001-04,2011-04,8695689.303231943,-13.043106967680561,-1.387855959358153,51.66146900445132,7217476.028611364,True
LumpSum,2001-05,2011-05,7265564.28284769,-27.344357171523093,-3.143909553346491,61.317538200357745,7265564.28284769,False
DCA_3y,2001-05,2011-05,8966111.544670938,-10.338884553290628,-1.0853966622693112,61.31753820035777,7265564.28284769,True
Hybrid25pct_3y,2001-05,2011-05,8540974.729215136,-14.590252707848638,-1.564728453249875,61.317538200357724,7265564.28284769,True
DCA_5y,2001-05,2011-05,8685246.307089983,-13.147536929100179,-1.3997050854965498,61.317538200357745,7265564.28284769,True
Hybrid25pct_5y,2001-05,2011-05,8330325.8010294065,-16.69674198970593,-1.8102399539051017,61.317538200357745,7265564.28284769,True
