strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_10y,2000-09,2010-09,7382187.456006167,-26.178125439938327,-2.989552733379963,48.34781904652659,5639932.552795116,True
Hybrid25pct_10y,2000-09,2010-09,6946623.730203408,-30.533762697965926,-3.5777242255194075,50.4219878179404,5639932.552795116,True
LumpSum,2000-10,2010-10,5876329.748688367,-41.23670251311633,-5.177671507310578,57.36556837645362,5876329.748688367,False
DCA_3y,2000-10,2010-10,7918998.943174416,-20.810010568255844,-2.3061941968815947,57.36556837645364,5876329.748688367,True
Hybrid25pct_3y,2000-10,2010-10,7408331.64455291,-25.9166835544709,-2.955250888804728,57.36556837645361,5876329.748688367,True
DCA_5y,2000-10,2010-10,7599905.124911389,-24.00094875088611,-2.707174261748768,57.36556837645362,5876329.748688367,True
Hybrid25pct_5y,2000-10,2010-10,7169011.280855634,-28.30988719144366,-3.2733990965855053,57.36556837645361,5876329.748688367,True
DCA_7y,2000-10,2010-10,6832952.916109594,-31.670470838904063,-3.7366784601048364,57.283359945384525,5876329.748688367,True
Hybrid25pct_7y,2000-10,2010-10,6593797.124254293,-34.06202875745707,-4.079030846747567,57.301703226412606,5876329.748688367,True
DCA_10y,2000-10,2010-10,7252176.765877931,-27.47823234122069,-3.161771056088225,47.98080916138765,5876329.748688367,True
Hybrid25pct_10y,2000-10,2010-10,6908215.011580543,-30.91784988419457,-3.6311703769899784,50.249352142371116,5876329.748688367,True
LumpSum,2000-11,2010-11,6318083.747963541,-36.81916252036459,-4.48786834423095,57.36556837645362,6318083.747963541,False
DCA_3y,2000-11,2010-11,8463479.714975974,-15.365202850240268,-1.6544087210667358,57.36556837645364,6318083.747963541,True
Hybrid25pct_3y,2000-11,2010-11,7927130.723222873,-20.72869276777127,-2.296166948634304,57.36556837645361,6318083.747963541,True
DCA_5y,2000-11,2010-11,8064128.098444277,-19.358719015557224,-2.128613280557534,57.36556837645361,6318083.747963541,True
Hybrid25pct_5y,2000-11,2010-11,7627617.0108240945,-23.723829891759053,-2.671756005731629,57.36556837645361,6318083.747963541,True
DCA_7y,2000-11,2010-11,7243511.716498149,-27.564882835018512,-3.1733477118567666,57.25060541586693,6318083.747963541,True
Hybrid25pct_7y,2000-11,2010-11,7012154.724364501,-29.87845275635499,-3.4871480857632586,57.27655543120286,6318083.747963541,True
DCA_10y,2000-11,2010-11,7736091.967090036,-22.639080329099638,-2.5342200704207007,47.60804963437222,6318083.747963541,True
Hybrid25pct_10y,2000-11,2010-11,7381589.912308415,-26.18410087691585,-2.990338003238069,49.99253174459679,6318083.747963541,True
LumpSum,2000-12,2010-12,7001799.527916052,-29.982004720839473,-3.5014100971909934,57.36556837645362,7001799.527916052,False
DCA_3y,2000-12,2010-12,8902171.867209708,-10.978281327902916,-1.156162633761626,57.36556837645364,7001799.527916052,True
Hybrid25pct_3y,2000-12,2010-12,8427078.782386301,-15.729212176136986,-1.6967886742211502,57.36556837645361,7001799.527916052,True
DCA_5y,2000-12,2010-12,8406330.328195026,-15.936696718049737,-1.7210189334144976,57.36556837645362,7001799.527916052,True
Hybrid25pct_5y,2000-12,2010-12,8055197.628125287,-19.44802371874713,-2.139457272378964,57.36556837645362,7001799.527916052,True
DCA_7y,2000-12,2010-12,7553372.444004819,-24.46627555995181,-2.766909461060907,57.196134340052886,7001799.527916052,True
Hybrid25pct_7y,2000-12,2010-12,7415479.214982631,-25.84520785017369,-2.945892058132249,57.23625115162313,7001799.527916052,True
DCA_10y,2000-12,2010-12,8108319.990647752,-18.91680009352248,-2.0751109957864555,47.23293451276728,7001799.527916052,True
Hybrid25pct_10y,2000-12,2010-12,7831689.87496483,-21.6831012503517,-2.4144423652260993,49.8261380567208,7001799.527916052,True
LumpSum,2001-01,2011-01,6999377.03329411,-30.006229667058903,-3.5047492918902523,57.36556837645361,6999377.03329411,False
DCA_3y,2001-01,2011-01,9059176.885681434,-9.408231143185663,-0.9832029282176191,57.36556837645364,6999377.03329411,True
Hybrid25pct_3y,2001-01,2011-01,8544226.92258461,-14.5577307741539,-1.5609809220044402,57.36556837645361,6999377.03329411,True
DCA_5y,2001-01,2011-01,8485609.771239571,-15.143902287604282,-1.62872381452559,57.36556837645362,6999377.03329411,True
Hybrid25pct_5y,2001-01,2011-01,8114051.586753207,-18.85948413246793,-2.0681910979907903,57.36556837645362,6999377.03329411,True
DCA_7y,2001-01,2011-01,7637185.8454962885,-23.628141545037117,-2.6595530786561516,57.1261331842867,6999377.03329411,True
Hybrid25pct_7y,2001-01,2011-01,7477733.642445744,-25.22266357554256,-2.8647193855400044,57.18240347986797,6999377.03329411,True
DCA_10y,2001-01,2011-01,8235378.515208046,-17.646214847919538,-1.9227327474743316,46.851154502019114,6999377.03329411,True
Hybrid25pct_10y,2001-01,2011-01,7926378.144729566,-20.736218552704344,-2.297094559740276,49.52122457719788,6999377.03329411,True
LumpSum,2001-02,2011-02,7662386.8286239,-23.376131713760994,-2.6274805320651518,57.36556837645361,7662386.8286239,False
DCA_3y,2001-02,2011-02,9518223.108107595,-4.817768918924048,-0.492552063520324,57.36556837645364,7662386.8286239,True
