holding_years,rule_id,buy_cell_count,rule_description,signal_count,total_return_avg_pct,total_return_median_pct,total_return_min_pct,total_return_max_pct
1,R041_3211,9,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,747,18.28566054070561,19.680387054209582,-41.474528694445446,74.77966345823344
3,R041_3211,9,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,739,42.803379494410784,44.43830902967378,-18.61895624517851,103.7850258346066
10,R041_3211,9,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,605,136.03337749387953,130.79971515300576,-10.22091390048524,311.40820485394255
1,R042_4211,8,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,694,18.076308313266665,19.131202154766946,-41.474528694445446,74.77966345823344
3,R042_4211,8,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,690,42.05903201686564,43.876218325346386,-18.61895624517851,103.7850258346066
10,R042_4211,8,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,574,130.096936124483,93.69952995156167,-10.22091390048524,311.40820485394255
1,R043_3311,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,713,18.82845221202765,19.890537290600776,-39.04746905857931,74.77966345823344
3,R043_3311,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,705,42.897351143832616,44.19859172551499,-8.939180070246644,103.7850258346066
10,R043_3311,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,590,136.87043668975457,132.61003925342573,2.5133314465948686,311.40820485394255
1,R044_4311,7,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,660,18.65190298890256,19.465410788902393,-39.04746905857931,74.77966345823344
3,R044_4311,7,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,656,42.121443904984325,43.51488240416032,-8.939180070246644,103.7850258346066
10,R044_4311,7,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,559,130.82111913883958,93.04890333822131,2.5133314465948686,311.40820485394255
1,R045_4411,6,drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,607,17.389934721815674,18.094241657646148,-29.859820597868804,74.77966345823344
3,R045_4411,6,drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,607,40.99894651130478,42.06019731789568,-8.939180070246644,103.7850258346066
10,R045_4411,6,drawdown 20%-25%: VIX >= 25 / drawdown 25%+: VIX >= 25,536,124.95416853962867,84.78767900477565,2.5133314465948686,311.40820485394255
1,R046_2221,9,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,684,19.9436085693956,21.0795802893867,-41.474528694445446,74.77966345823344
3,R046_2221,9,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,670,44.5316689854398,46.63466990431515,-34.744505054468036,103.7850258346066
10,R046_2221,9,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,532,152.67905941838237,181.92660488573387,-16.14692603124499,311.40820485394255
1,R047_3221,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,612,20.679412267557417,21.687521755568984,-41.474528694445446,74.77966345823344
3,R047_3221,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,604,44.795075331460254,46.763014028785534,-18.61895624517851,103.7850258346066
10,R047_3221,8,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,491,147.52063524467144,177.53668393647936,-10.22091390048524,311.40820485394255
1,R048_4221,7,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,559,20.64645769811291,21.684072400800346,-41.474528694445446,74.77966345823344
3,R048_4221,7,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,555,44.04551377562112,46.290031830765635,-18.61895624517851,103.7850258346066
10,R048_4221,7,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,460,140.88713012345613,157.12504119317452,-10.22091390048524,311.40820485394255
1,R049_3321,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,578,21.489789465421737,22.143229684026068,-39.04746905857931,74.77966345823344
3,R049_3321,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,570,45.030106333744584,46.63466990431515,-7.779339819845232,103.7850258346066
10,R049_3321,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,476,148.92016001741968,178.7267377811755,2.5133314465948686,311.40820485394255
1,R050_4321,6,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,525,21.536510202883317,22.123529465048986,-39.04746905857931,74.77966345823344
3,R050_4321,6,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,521,44.25373369578145,45.837829808317835,-7.779339819845232,103.7850258346066
10,R050_4321,6,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,445,142.1605485841526,166.14175939034027,2.5133314465948686,311.40820485394255
1,R051_4421,5,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,472,20.23750478809357,20.760140828976148,-26.703874841982987,74.77966345823344
3,R051_4421,5,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,472,43.031543614818695,45.012962960428716,-7.779339819845232,103.7850258346066
10,R051_4421,5,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 25,422,135.32671293501787,141.48533856918385,2.5133314465948686,311.40820485394255
1,R052_3331,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,497,23.890780874173203,24.419793209860718,-39.04746905857931,74.77966345823344
3,R052_3331,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,489,46.475607069333655,47.45880593634626,-5.325312645746094,103.7850258346066
10,R052_3331,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,419,162.6525681386987,193.32769887331614,2.5133314465948686,311.40820485394255
1,R053_4331,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,444,24.23262981973887,25.209446534211732,-39.04746905857931,74.77966345823344
3,R053_4331,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,440,45.717287504936095,46.93113082005592,-5.325312645746094,103.7850258346066
10,R053_4331,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,388,155.99709794270845,189.0466248357395,2.5133314465948686,311.40820485394255
1,R054_4431,4,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,391,23.029979650717348,23.063835830314282,-26.703874841982987,74.77966345823344
3,R054_4431,4,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,391,44.425319265637256,46.59275168252215,-5.325312645746094,103.7850258346066
10,R054_4431,4,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 25,365,148.9679527134261,181.49974453396834,2.5133314465948686,311.40820485394255
1,R055_4441,3,drawdown 25%+: VIX >= 25,360,23.845858516640632,24.003937978427924,-26.703874841982987,74.77966345823344
3,R055_4441,3,drawdown 25%+: VIX >= 25,360,45.45510739826693,47.00846521265491,-5.325312645746094,102.63254190533826
10,R055_4441,3,drawdown 25%+: VIX >= 25,342,154.31103876716548,190.14284772899651,2.5133314465948686,311.40820485394255
1,R056_2222,8,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,651,20.339461735023054,21.655318022108382,-41.474528694445446,74.77966345823344
3,R056_2222,8,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,637,44.93964538978095,46.93162101330217,-34.744505054468036,103.7850258346066
10,R056_2222,8,drawdown 10%-15%: VIX >= 30 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,499,152.69701419588392,180.83167351490488,-16.14692603124499,311.40820485394255
1,R057_3222,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,579,21.166427695645172,22.247390969052283,-41.474528694445446,74.77966345823344
3,R057_3222,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,571,45.265431511817496,47.06988036287787,-18.61895624517851,103.7850258346066
10,R057_3222,7,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,458,147.16852047663832,173.53866382841645,-10.22091390048524,311.40820485394255
1,R058_4222,6,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,526,21.18047753094778,22.23371122836708,-41.474528694445446,74.77966345823344
3,R058_4222,6,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,522,44.51263608911019,46.71732828315084,-18.61895624517851,103.7850258346066
10,R058_4222,6,drawdown 15%-20%: VIX >= 30 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,427,139.99679234181846,145.69273275721608,-10.22091390048524,311.40820485394255
1,R059_3322,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,545,22.05625621843519,22.598612151592533,-39.04746905857931,74.77966345823344
3,R059_3322,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,537,45.54468622584769,46.93162101330217,-7.779339819845232,103.7850258346066
10,R059_3322,6,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,443,148.6603761658204,175.6274999394547,2.5133314465948686,311.40820485394255
1,R060_4322,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,492,22.167132488916984,22.668643543531797,-39.04746905857931,74.77966345823344
3,R060_4322,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,488,44.767481861778556,46.591932731245855,-7.779339819845232,103.7850258346066
10,R060_4322,5,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,412,141.33979270173438,150.27848969670904,2.5133314465948686,311.40820485394255
1,R061_4422,4,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,439,20.84661409570292,21.65828605943858,-26.703874841982987,74.77966345823344
3,R061_4422,4,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,439,43.51076191170893,45.761679217253935,-7.779339819845232,103.7850258346066
10,R061_4422,4,drawdown 20%-25%: VIX >= 30 / drawdown 25%+: VIX >= 30,389,133.87769494021646,131.69439820495126,2.5133314465948686,311.40820485394255
1,R062_3332,5,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,464,24.726895307106677,25.15299408046111,-39.04746905857931,74.77966345823344
3,R062_3332,5,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,456,47.1862012060306,48.22676466756518,-5.325312645746094,103.7850258346066
10,R062_3332,5,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,386,163.52843658881196,191.67321699403456,2.5133314465948686,311.40820485394255
1,R063_4332,4,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,411,25.2040120875851,26.049532680742637,-39.04746905857931,74.77966345823344
3,R063_4332,4,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,407,46.451946916996754,47.66281218515584,-5.325312645746094,103.7850258346066
10,R063_4332,4,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,355,156.33077316883816,183.97788641275653,2.5133314465948686,311.40820485394255
1,R064_4432,3,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,358,24.034311093474578,24.628876500947527,-26.703874841982987,74.77966345823344
3,R064_4432,3,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,358,45.1414405751675,46.939335537867066,-5.325312645746094,103.7850258346066
10,R064_4432,3,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 30,332,148.6260638962867,180.37661044696858,2.5133314465948686,311.40820485394255
1,R065_4442,2,drawdown 25%+: VIX >= 30,327,25.027738208024598,25.92399610247471,-26.703874841982987,74.77966345823344
3,R065_4442,2,drawdown 25%+: VIX >= 30,327,46.34304145694769,48.142015345326186,-5.325312645746094,102.63254190533826
10,R065_4442,2,drawdown 25%+: VIX >= 30,309,154.51432275578404,187.6106799937233,2.5133314465948686,311.40820485394255
1,R066_3333,4,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,361,26.11176385377259,25.92399610247471,-39.04746905857931,74.77966345823344
3,R066_3333,4,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,353,48.617776803264476,47.86760908076055,-5.325312645746094,103.7850258346066
10,R066_3333,4,drawdown 10%-15%: VIX >= 35 / drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,288,180.64421498682287,202.35795857800065,9.413774678991803,311.40820485394255
1,R067_4333,3,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,308,26.986741223090526,27.617972003790513,-39.04746905857931,74.77966345823344
3,R067_4333,3,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,304,47.86549295006607,46.90073315075334,-5.325312645746094,103.7850258346066
10,R067_4333,3,drawdown 15%-20%: VIX >= 35 / drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,257,172.766466411911,196.89675344403366,9.413774678991803,311.40820485394255
1,R068_4433,2,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,255,25.71510078501296,25.93171673228003,-26.495385875029577,74.77966345823344
3,R068_4433,2,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,255,46.297267402009304,45.761679217253935,-5.325312645746094,103.7850258346066
10,R068_4433,2,drawdown 20%-25%: VIX >= 35 / drawdown 25%+: VIX >= 35,234,163.45047267731096,189.74473356777088,9.413774678991803,311.40820485394255
1,R069_4443,1,drawdown 25%+: VIX >= 35,224,27.39793626222522,27.5616785460156,-26.495385875029577,74.77966345823344
3,R069_4443,1,drawdown 25%+: VIX >= 35,224,48.211348294751346,47.31980210450152,-5.325312645746094,102.63254190533826
10,R069_4443,1,drawdown 25%+: VIX >= 35,211,173.68949348085704,198.7172027868987,11.491149621562634,311.40820485394255
1,R070_4444,0,never buy,0,,,,
3,R070_4444,0,never buy,0,,,,
10,R070_4444,0,never buy,0,,,,
