vix_threshold,condition_market,condition_drop,initial_ratio,amounts,ratios,avg_return_pct,median_return_pct,min_return_pct,max_return_pct,avg_cagr_pct,avg_max_drawdown_pct,worst_drawdown_pct,avg_unused_cash,avg_trigger_count
35.0,NQ100,-0.2,0.0,"(200, 200, 200, 200, 200)","(0.3, 0.5, 0.7, 0.7, 0.7)",342.8539288896452,207.90626631510705,0.0,842.6872661279336,9.304398053355008,35.560941465292814,56.77538774277282,167.6829268292683,6.7682926829268295
35.0,NQ100,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.7, 0.5, 0.3, 0.3, 0.3)",342.8043126454786,296.5478533346052,1.2869842106777885,856.316447411687,10.876409563655953,36.89705853269743,56.77538774277283,100.60975609756098,6.7682926829268295
35.0,NQ100,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",342.58214004721805,251.69296969348463,0.6434921053388942,852.3670477394006,10.24349839569848,36.484649097826505,56.77538774277283,123.17073170731707,6.7682926829268295
35.0,SOX,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",342.5213776625893,294.5771476600045,1.2869842106777885,859.6965008157866,11.586497224492009,38.29695064781361,56.77538774277283,27.195121951219512,5.737804878048781
,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.5, 0.5, 0.5, 0.5, 0.5)",342.3630343725573,393.5176915074911,1.2869842106777885,863.2028379577125,12.25357710855048,38.35895014027941,56.77538774277283,23.170731707317074,5.7682926829268295
35.0,SOX,-0.2,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",342.31884871914326,292.4072301290006,1.2869842106777885,858.819916530305,11.564835271823581,38.29276032416127,56.77538774277283,27.4390243902439,5.737804878048781
35.0,NQ100,-0.2,0.4,"(200, 200, 200, 200, 200)","(0.7, 0.5, 0.3, 0.3, 0.3)",342.31035120479095,295.4796730718622,1.2869842106777885,862.0468293508676,11.140469491214064,37.32036168936966,56.77538774277283,78.65853658536585,6.7682926829268295
35.0,SOX,-0.2,0.2,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.3, 0.3, 0.3)",342.28985677229434,250.35625973421025,0.6434921053388942,823.0161869569974,10.292166846476896,36.43682514152735,56.13792289342654,120.79268292682927,11.320121951219512
,SOX,-0.3,0.4,"(200, 200, 200, 200, 200)","(0.3, 0.3, 0.5, 0.5, 0.7)",341.81540107383864,393.7011032146264,1.2869842106777885,859.6965008157866,12.215788626899776,38.35684761609708,56.77538774277283,23.414634146341463,5.7682926829268295
,SOX,-0.3,0.4,"(100, 100, 200, 200, 300)","(0.5, 0.5, 0.5, 0.5, 0.5)",341.6784927491589,393.74695614141024,1.2869842106777885,858.819916530305,12.206273853360644,38.35630797107516,56.77538774277283,23.475609756097562,5.7682926829268295
